Run	Time	Name	X_pos	Y_pos	Collision	OnCue
1	202.02	Bee00	36.79	25.02	26	True
1	202.31	Bee04	21.70	36.41	16	True
1	204.28	Bee19	13.89	30.93	33	False
1	204.66	Bee15	20.52	13.70	19	False
1	206.24	Bee00	33.15	17.41	27	True
1	206.39	Bee19	14.07	30.69	34	False
1	206.67	Bee17	15.06	29.33	17	True
1	206.67	Bee17	15.06	29.33	18	True
1	207.25	Bee15	16.82	10.09	20	False
1	207.25	Bee01	16.59	9.42	15	False
1	207.25	Bee01	16.59	9.42	16	False
1	208.30	Bee01	16.76	9.54	17	False
1	208.30	Bee01	16.76	9.54	18	False
1	208.58	Bee19	14.25	30.85	35	False
1	208.58	Bee19	14.25	30.85	36	False
1	210.70	Bee19	14.38	30.69	36	True
1	210.70	Bee19	14.38	30.69	37	True
1	210.70	Bee19	14.38	30.69	38	True
1	210.70	Bee04	13.16	21.96	16	False
1	210.93	Bee14	18.22	14.97	15	False
1	211.10	Bee16	15.23	31.10	20	True
1	211.10	Bee16	15.23	31.10	21	True
1	213.03	Bee19	14.52	30.81	39	True
1	213.03	Bee19	14.52	30.81	40	True
1	214.70	Bee03	15.68	30.44	35	True
1	214.70	Bee03	15.68	30.44	36	True
1	215.44	Bee11	15.72	29.17	13	True
1	216.01	Bee19	14.64	30.64	41	True
1	216.01	Bee19	14.64	30.64	42	True
1	216.55	Bee08	10.66	6.08	12	False
1	216.71	Bee14	9.98	6.86	16	False
1	218.39	Bee14	10.06	6.68	17	False
1	222.18	Bee06	16.08	33.40	21	False
1	225.16	Bee07	18.35	14.96	14	True
1	225.65	Bee19	14.79	30.77	43	True
1	225.65	Bee19	14.79	30.77	44	True
1	225.65	Bee19	14.79	30.77	45	True
1	225.65	Bee19	14.79	30.77	46	True
1	226.77	Bee14	21.31	12.77	18	False
1	226.77	Bee07	21.40	13.94	15	True
1	227.42	Bee14	21.69	12.89	19	False
1	229.71	Bee14	21.56	13.18	20	False
1	229.71	Bee14	21.56	13.18	21	False
1	230.01	Bee02	43.95	45.41	20	False
1	230.01	Bee02	43.95	45.41	21	False
1	232.03	Bee14	21.82	13.27	22	False
1	233.91	Bee16	15.20	30.88	22	True
1	233.91	Bee16	15.20	30.88	23	True
1	233.91	Bee16	15.20	30.88	24	True
1	233.91	Bee16	15.20	30.88	25	True
1	233.91	Bee16	15.20	30.88	26	True
1	234.38	Bee14	21.65	13.58	22	True
1	234.38	Bee14	21.65	13.58	23	True
1	234.38	Bee14	21.65	13.58	24	True
1	234.38	Bee14	21.65	13.58	25	True
1	237.75	Bee14	21.80	13.66	26	True
1	238.65	Bee19	14.90	30.62	47	True
1	238.65	Bee19	14.90	30.62	48	True
1	242.47	Bee18	6.38	43.89	23	False
1	242.47	Bee15	6.57	42.83	21	False
1	243.82	Bee13	31.97	34.42	24	True
1	247.17	Bee01	19.17	14.63	18	True
1	249.69	Bee09	29.87	16.25	30	True
1	251.44	Bee00	13.01	27.18	27	False
1	251.57	Bee07	27.98	36.72	15	False
1	253.27	Bee17	15.26	29.20	19	True
1	253.27	Bee17	15.26	29.20	20	True
1	253.27	Bee17	15.26	29.20	21	True
1	254.05	Bee01	15.64	27.92	19	True
1	254.71	Bee14	12.92	25.43	26	False
1	255.78	Bee13	17.17	15.63	24	False
1	257.43	Bee08	35.90	20.26	12	True
1	257.57	Bee02	37.22	20.17	22	False
1	258.07	Bee10	20.66	13.74	18	False
1	259.72	Bee02	36.04	20.99	22	True
1	260.18	Bee19	15.09	30.78	49	True
1	260.18	Bee19	15.09	30.78	50	True
1	260.39	Bee06	21.52	36.29	21	True
1	261.17	Bee16	15.45	30.84	27	True
1	261.17	Bee16	15.45	30.84	28	True
1	261.17	Bee16	15.45	30.84	29	True
1	261.40	Bee12	5.92	36.47	15	False
1	262.32	Bee03	15.87	30.54	37	True
1	269.03	Bee08	17.93	34.93	12	False
1	269.16	Bee11	15.99	29.09	14	True
1	269.43	Bee06	36.78	26.59	21	False
1	271.28	Bee02	17.07	34.20	22	False
1	272.29	Bee02	15.41	35.35	23	False
1	272.29	Bee00	15.32	36.47	28	False
1	273.31	Bee02	15.34	35.55	24	False
1	274.69	Bee06	45.67	20.94	22	False
1	274.69	Bee05	46.50	21.69	29	False
1	275.96	Bee05	46.32	21.72	30	False
1	275.96	Bee05	46.32	21.72	31	False
1	276.29	Bee06	45.90	21.09	23	False
1	276.29	Bee06	45.90	21.09	24	False
1	277.18	Bee05	46.12	21.57	32	False
1	277.18	Bee05	46.12	21.57	33	False
1	277.78	Bee06	46.06	21.00	25	False
1	279.29	Bee12	6.26	1.44	16	False
1	279.58	Bee13	6.30	0.44	25	False
1	282.95	Bee00	31.11	48.60	29	False
1	283.69	Bee00	31.31	48.89	30	False
1	283.89	Bee05	36.70	26.35	33	True
1	286.11	Bee10	21.48	13.57	18	True
1	286.46	Bee19	15.29	30.53	51	True
1	286.46	Bee19	15.29	30.53	52	True
1	286.46	Bee19	15.29	30.53	53	True
1	286.46	Bee07	31.37	49.59	16	False
1	286.46	Bee07	31.37	49.59	17	False
1	289.94	Bee10	28.93	15.42	19	True
1	293.77	Bee04	32.82	16.00	16	True
1	293.89	Bee05	18.87	35.39	33	False
1	296.34	Bee04	35.86	20.15	16	False
1	297.08	Bee16	15.40	30.62	30	True
1	297.08	Bee16	15.40	30.62	31	True
1	297.98	Bee05	11.57	39.10	34	False
1	300.48	Bee15	33.89	32.94	21	True
1	302.03	Bee07	32.86	33.89	17	True
1	303.16	Bee00	1.48	36.03	31	False
1	303.31	Bee17	15.40	29.46	22	True
1	303.31	Bee17	15.40	29.46	23	True
1	303.31	Bee17	15.40	29.46	24	True
1	303.92	Bee09	29.70	16.24	31	True
1	304.33	Bee00	1.27	36.11	32	False
1	309.25	Bee13	3.06	41.85	26	False
1	309.62	Bee15	15.60	32.84	21	False
1	309.99	Bee01	15.88	27.96	20	True
1	310.28	Bee07	34.20	17.44	17	False
1	311.52	Bee03	15.96	30.37	38	True
1	311.52	Bee03	15.96	30.37	39	True
1	313.23	Bee05	0.49	48.33	35	False
1	313.23	Bee05	0.49	48.33	36	False
1	314.36	Bee05	0.41	48.50	37	False
1	315.54	Bee14	24.28	36.94	26	True
1	318.85	Bee08	0.87	49.59	13	False
1	319.92	Bee08	1.04	49.42	14	False
1	320.71	Bee08	1.22	49.36	15	False
1	321.52	Bee04	35.00	31.14	16	True
1	322.99	Bee00	1.79	49.59	33	False
1	323.87	Bee00	1.59	49.46	34	False
1	323.87	Bee00	1.59	49.46	35	False
1	324.25	Bee02	13.70	27.14	24	True
1	324.63	Bee19	15.49	30.69	54	True
1	324.63	Bee19	15.49	30.69	55	True
1	324.63	Bee18	36.73	24.00	23	True
1	324.99	Bee11	15.87	28.84	15	True
1	324.99	Bee11	15.87	28.84	16	True
1	326.51	Bee14	34.44	17.49	26	False
1	327.55	Bee00	1.31	49.44	36	False
1	328.81	Bee00	1.13	49.47	37	False
1	328.81	Bee00	1.13	49.47	38	False
1	328.99	Bee06	34.15	32.53	25	True
1	329.79	Bee07	36.09	11.63	18	False
1	330.85	Bee05	14.80	31.81	38	False
1	331.27	Bee00	0.74	49.36	39	False
1	331.27	Bee00	0.74	49.36	40	False
1	331.59	Bee05	14.88	31.56	38	True
1	331.59	Bee05	14.88	31.56	39	True
1	333.36	Bee07	33.92	17.07	18	True
1	333.36	Bee04	13.18	21.97	16	False
1	333.75	Bee05	15.09	31.64	40	True
1	335.38	Bee02	32.92	15.95	24	False
1	335.52	Bee18	17.84	34.86	23	False
1	336.66	Bee16	15.60	30.58	32	True
1	336.66	Bee16	15.60	30.58	33	True
1	336.66	Bee16	15.60	30.58	34	True
1	336.66	Bee16	15.60	30.58	35	True
1	337.17	Bee06	28.81	17.07	26	True
1	339.09	Bee08	0.42	48.59	16	False
1	339.49	Bee05	15.15	31.45	41	True
1	340.41	Bee00	0.43	49.39	41	False
1	340.41	Bee00	0.43	49.39	42	False
1	341.00	Bee10	28.88	15.61	20	True
1	344.13	Bee07	25.96	37.09	18	False
1	346.16	Bee15	14.15	32.24	22	False
1	347.84	Bee15	14.20	32.04	23	False
1	348.38	Bee15	14.30	31.84	24	False
1	349.85	Bee15	14.48	31.84	25	False
1	349.85	Bee15	14.48	31.84	26	False
1	350.99	Bee15	14.64	31.97	27	False
1	351.25	Bee08	0.41	48.68	17	False
1	352.98	Bee17	15.61	29.33	25	True
1	352.98	Bee17	15.61	29.33	26	True
1	353.19	Bee15	14.89	31.64	27	True
1	353.19	Bee15	14.89	31.64	28	True
1	353.70	Bee05	15.38	31.53	42	True
1	355.42	Bee15	15.09	31.81	29	True
1	355.42	Bee15	15.09	31.81	30	True
1	357.49	Bee00	0.40	49.22	43	False
1	358.06	Bee15	15.29	31.54	31	True
1	358.06	Bee15	15.29	31.54	32	True
1	358.37	Bee09	29.69	16.86	32	True
1	362.38	Bee04	16.25	16.81	16	True
1	362.38	Bee03	16.14	30.48	40	True
1	363.46	Bee08	0.43	48.21	18	False
1	364.87	Bee19	15.63	30.51	56	True
1	364.87	Bee19	15.63	30.51	57	True
1	364.87	Bee19	15.63	30.51	58	True
1	364.87	Bee19	15.63	30.51	59	True
1	365.11	Bee08	0.88	48.39	19	False
1	369.72	Bee14	34.06	17.38	26	True
1	372.97	Bee05	15.44	31.31	43	True
1	372.97	Bee05	15.44	31.31	44	True
1	373.15	Bee01	17.29	15.70	20	False
1	373.71	Bee12	48.69	6.80	17	False
1	374.07	Bee04	29.22	36.26	16	False
1	374.48	Bee13	13.67	28.70	26	True
1	374.82	Bee02	49.57	6.52	25	False
1	375.02	Bee13	14.74	28.50	27	True
1	376.26	Bee15	19.03	35.48	32	False
1	377.49	Bee08	17.20	33.98	19	True
1	379.06	Bee14	30.45	35.71	26	False
1	380.62	Bee16	15.53	30.34	36	True
1	380.62	Bee16	15.53	30.34	37	True
1	380.62	Bee16	15.53	30.34	38	True
1	386.25	Bee12	34.93	18.40	17	True
1	387.51	Bee12	32.89	19.89	18	True
1	387.51	Bee08	32.24	20.72	20	True
1	391.72	Bee11	36.85	23.04	16	False
1	392.76	Bee00	13.87	29.56	43	True
1	392.76	Bee00	13.87	29.56	44	True
1	395.68	Bee00	14.52	30.06	45	True
1	395.68	Bee00	14.52	30.06	46	True
1	395.68	Bee00	14.52	30.06	47	True
1	397.54	Bee10	21.41	13.53	20	False
1	397.99	Bee05	15.63	31.37	45	True
1	400.64	Bee01	48.38	20.29	21	False
1	401.31	Bee01	48.58	20.33	22	False
1	401.66	Bee11	49.33	19.85	17	False
1	401.66	Bee11	49.33	19.85	18	False
1	401.98	Bee01	48.81	20.29	23	False
1	401.98	Bee01	48.81	20.29	24	False
1	403.51	Bee01	48.94	20.45	25	False
1	404.64	Bee06	12.83	24.02	26	False
1	405.48	Bee17	15.70	29.51	27	True
1	405.48	Bee17	15.70	29.51	28	True
1	409.72	Bee19	15.76	30.63	60	True
1	409.72	Bee19	15.76	30.63	61	True
1	409.72	Bee19	15.76	30.63	62	True
1	409.72	Bee19	15.76	30.63	63	True
1	409.72	Bee19	15.76	30.63	64	True
1	411.20	Bee00	14.64	29.86	48	True
1	411.20	Bee00	14.64	29.86	49	True
1	413.73	Bee03	16.24	30.32	41	True
1	416.01	Bee18	48.69	19.15	24	False
1	416.87	Bee18	48.86	19.21	25	False
1	418.37	Bee18	48.89	19.41	26	False
1	419.26	Bee18	48.81	19.61	27	False
1	420.99	Bee18	48.98	19.76	28	False
1	420.99	Bee18	48.98	19.76	29	False
1	422.31	Bee09	16.12	16.66	32	False
1	423.48	Bee13	13.13	22.24	27	False
1	424.96	Bee01	34.35	32.38	25	True
1	425.60	Bee16	15.74	30.30	39	True
1	425.60	Bee16	15.74	30.30	40	True
1	425.60	Bee16	15.74	30.30	41	True
1	427.64	Bee02	13.50	29.26	26	False
1	428.32	Bee05	15.69	31.16	46	True
1	428.32	Bee05	15.69	31.16	47	True
1	428.51	Bee07	30.18	36.58	19	False
1	428.51	Bee01	28.56	36.49	25	False
1	429.78	Bee02	13.67	29.18	26	True
1	429.92	Bee02	13.91	29.06	27	True
1	430.82	Bee07	30.25	35.60	19	True
1	430.95	Bee06	13.26	23.42	26	True
1	432.35	Bee04	34.96	18.87	16	True
1	432.48	Bee18	36.82	24.69	29	True
1	432.98	Bee04	34.01	19.70	17	True
1	435.17	Bee18	31.81	26.63	30	True
1	435.17	Bee07	30.88	26.93	20	True
1	436.28	Bee00	14.81	30.00	50	True
1	436.28	Bee00	14.81	30.00	51	True
1	436.28	Bee00	14.81	30.00	52	True
1	438.42	Bee02	13.99	29.25	28	True
1	441.15	Bee06	31.95	15.22	26	False
1	441.70	Bee10	19.04	14.62	20	True
1	448.20	Bee12	28.82	13.60	18	False
1	449.27	Bee02	14.27	29.09	29	True
1	452.20	Bee08	24.59	12.87	20	False
1	453.00	Bee09	21.34	13.57	32	True
1	453.66	Bee10	32.68	34.27	20	False
1	454.90	Bee09	25.09	13.03	32	False
1	456.81	Bee19	15.88	30.50	65	True
1	457.93	Bee17	15.85	29.42	29	True
1	463.77	Bee06	31.97	15.39	26	True
1	464.52	Bee15	34.74	31.67	32	True
1	465.68	Bee05	15.87	31.22	48	True
1	466.69	Bee00	14.91	29.85	53	True
1	466.69	Bee00	14.91	29.85	54	True
1	466.69	Bee00	14.91	29.85	55	True
1	467.00	Bee03	16.41	30.46	42	True
1	468.49	Bee08	1.54	6.90	21	False
1	472.64	Bee14	48.46	10.54	27	False
1	473.86	Bee16	15.70	30.12	42	True
1	473.86	Bee16	15.70	30.12	43	True
1	473.86	Bee16	15.70	30.12	44	True
1	473.86	Bee16	15.70	30.12	45	True
1	474.23	Bee06	12.78	23.71	26	False
1	475.48	Bee02	14.36	29.27	30	True
1	475.48	Bee02	14.36	29.27	31	True
1	475.65	Bee15	12.95	27.14	32	False
1	477.07	Bee09	49.60	9.68	33	False
1	477.07	Bee09	49.60	9.68	34	False
1	486.00	Bee04	29.31	13.70	17	False
1	488.36	Bee13	36.55	22.93	27	True
1	489.80	Bee01	32.71	33.99	25	True
1	490.69	Bee13	32.94	25.87	28	True
1	495.32	Bee14	35.29	19.22	27	True
1	495.68	Bee18	31.73	26.44	31	True
1	495.68	Bee18	31.73	26.44	32	True
1	496.00	Bee01	20.51	36.24	25	False
2	0.09	Bee14	20.62	12.65	27	False
2	0.09	Bee12	31.44	34.32	18	True
2	0.09	Bee11	36.59	22.67	18	True
2	0.09	Bee07	48.38	17.65	20	False
2	0.30	Bee11	36.80	23.05	18	False
2	0.76	Bee14	21.46	13.69	27	True
2	0.99	Bee00	19.92	36.00	55	False
2	1.55	Bee02	46.68	27.42	31	False
2	2.28	Bee06	35.08	31.14	26	True
2	2.87	Bee04	15.34	44.43	18	False
2	3.72	Bee04	15.16	44.46	19	False
2	4.35	Bee19	15.47	14.67	65	False
2	6.05	Bee14	28.13	21.92	28	True
2	6.05	Bee12	27.96	22.90	19	True
2	6.05	Bee12	27.96	22.90	20	True
2	6.05	Bee05	11.39	19.37	48	False
2	6.42	Bee19	14.78	18.74	65	True
2	8.85	Bee07	37.60	31.45	21	False
2	10.04	Bee09	13.36	22.01	34	True
2	10.18	Bee15	4.83	13.82	33	False
2	10.36	Bee05	5.67	12.93	49	False
2	11.00	Bee19	13.25	27.77	65	False
2	11.41	Bee07	34.87	31.43	21	True
2	11.41	Bee06	29.44	13.78	26	False
2	13.29	Bee17	14.60	45.71	29	False
2	13.85	Bee05	3.43	14.98	50	False
2	15.92	Bee09	16.21	33.42	34	False
2	16.37	Bee06	26.38	4.35	27	False
2	16.53	Bee01	26.60	3.55	26	False
2	16.53	Bee01	26.60	3.55	27	False
2	16.91	Bee06	26.22	4.05	28	False
2	16.91	Bee06	26.22	4.05	29	False
2	17.65	Bee15	12.97	24.71	33	True
2	17.89	Bee01	26.36	3.57	28	False
2	17.89	Bee01	26.36	3.57	29	False
2	18.05	Bee04	3.71	21.73	20	False
2	18.26	Bee05	2.72	21.75	51	False
2	19.24	Bee06	26.65	3.86	30	False
2	19.24	Bee06	26.65	3.86	31	False
2	19.84	Bee00	48.31	44.51	56	False
2	21.50	Bee00	48.44	44.70	57	False
2	21.63	Bee07	14.42	31.21	21	False
2	21.88	Bee03	38.62	32.33	42	False
2	22.02	Bee00	48.65	44.89	58	False
2	22.35	Bee06	25.96	1.38	32	False
2	22.76	Bee00	48.73	45.08	59	False
2	23.24	Bee11	49.39	44.86	19	False
2	23.24	Bee11	49.39	44.86	20	False
2	24.79	Bee16	22.69	11.46	45	False
2	25.15	Bee15	21.96	36.72	33	False
2	30.34	Bee10	32.50	33.97	20	True
2	31.85	Bee17	13.09	31.84	30	False
2	31.85	Bee05	12.15	31.91	52	False
2	32.96	Bee05	12.36	31.91	53	False
2	33.83	Bee17	13.98	29.62	30	True
2	34.09	Bee06	32.38	14.98	33	False
2	34.28	Bee11	34.98	31.12	20	True
2	34.91	Bee09	29.96	35.80	34	True
2	36.05	Bee10	29.10	23.08	21	True
2	36.74	Bee06	31.41	15.20	33	True
2	37.49	Bee08	20.73	13.80	21	True
2	38.12	Bee19	12.30	38.91	66	False
2	38.12	Bee05	13.44	38.64	54	False
2	39.39	Bee11	27.58	24.07	21	True
2	39.62	Bee05	13.28	38.77	55	False
2	40.07	Bee06	24.91	16.68	34	True
2	40.82	Bee09	36.90	26.23	34	False
2	41.30	Bee03	41.89	28.64	43	False
2	41.47	Bee00	41.06	29.21	60	False
2	42.01	Bee03	41.85	28.82	44	False
2	42.01	Bee00	41.05	29.03	61	False
2	42.32	Bee17	20.34	13.86	30	False
2	42.32	Bee08	27.15	21.02	22	True
2	44.39	Bee07	13.04	23.79	21	True
2	46.75	Bee03	35.55	30.44	44	True
2	49.83	Bee00	34.22	16.51	62	False
2	50.70	Bee07	23.84	17.24	22	True
2	51.53	Bee13	38.36	32.30	28	False
2	52.24	Bee00	33.64	16.90	62	True
2	53.61	Bee13	35.99	28.90	28	True
2	55.57	Bee00	28.07	20.58	63	True
2	55.79	Bee03	18.04	34.96	44	False
2	56.33	Bee19	13.21	24.03	66	True
2	58.41	Bee18	33.28	15.61	32	False
2	58.82	Bee18	32.54	15.98	32	True
2	60.62	Bee18	29.32	17.58	33	True
2	62.03	Bee19	22.94	18.08	67	True
2	62.49	Bee17	13.20	13.67	31	False
2	62.49	Bee02	12.35	13.55	32	False
2	63.20	Bee17	13.07	13.89	32	False
2	63.34	Bee13	24.84	12.95	28	False
2	63.79	Bee02	12.49	13.42	33	False
2	66.89	Bee17	15.00	18.46	32	True
2	67.37	Bee05	48.52	27.53	56	False
2	67.52	Bee14	27.88	22.11	29	True
2	67.52	Bee14	27.88	22.11	30	True
2	67.73	Bee12	27.56	23.06	21	True
2	69.07	Bee05	48.67	27.64	57	False
2	71.00	Bee09	27.22	13.39	34	True
2	71.30	Bee05	48.81	27.41	58	False
2	71.77	Bee05	48.93	27.27	59	False
2	72.49	Bee09	25.93	16.07	35	True
2	76.91	Bee17	22.81	36.92	32	False
2	83.59	Bee05	36.00	20.68	59	True
2	86.64	Bee05	30.45	18.17	60	True
2	91.38	Bee15	35.96	20.48	33	True
2	93.87	Bee15	31.61	18.06	34	True
2	97.56	Bee10	28.68	23.25	22	True
2	97.56	Bee10	28.68	23.25	23	True
2	99.67	Bee06	24.95	16.87	35	True
2	104.66	Bee02	46.56	34.30	34	False
2	108.16	Bee11	18.08	35.04	21	False
2	110.71	Bee07	23.92	17.39	23	True
2	110.71	Bee07	23.92	17.39	24	True
2	111.73	Bee08	14.35	31.02	22	False
2	115.71	Bee04	13.37	17.22	21	False
2	117.02	Bee00	28.42	21.02	64	True
2	118.34	Bee04	16.51	16.61	21	True
2	119.67	Bee18	29.40	17.74	34	True
2	120.27	Bee01	17.62	34.39	29	True
2	122.81	Bee04	25.29	14.89	22	True
2	125.00	Bee01	12.93	26.16	29	False
2	128.89	Bee14	28.00	22.26	31	True
2	128.89	Bee14	28.00	22.26	32	True
2	129.39	Bee12	27.67	23.26	22	True
2	129.39	Bee12	27.67	23.26	23	True
2	130.79	Bee13	29.03	13.77	28	True
2	131.14	Bee11	21.23	36.27	21	True
2	132.06	Bee19	31.70	35.06	67	False
2	132.20	Bee09	28.23	17.10	36	True
2	134.05	Bee13	22.54	13.17	28	False
2	141.38	Bee11	36.70	22.85	21	False
2	142.88	Bee16	14.01	20.54	45	True
2	143.49	Bee03	33.04	16.26	44	True
2	143.72	Bee02	1.20	40.41	35	False
2	144.00	Bee03	32.47	17.10	45	True
2	144.99	Bee02	1.01	40.53	36	False
2	145.57	Bee05	30.38	18.35	61	True
2	147.51	Bee02	0.72	40.75	37	False
2	148.26	Bee02	0.76	40.96	38	False
2	150.41	Bee15	31.53	18.25	35	True
2	152.61	Bee17	29.03	13.89	32	True
2	154.08	Bee17	26.47	15.32	33	True
2	154.27	Bee16	31.16	35.53	45	False
2	159.40	Bee06	24.74	16.92	36	True
2	159.40	Bee06	24.74	16.92	37	True
2	162.44	Bee08	14.45	30.48	22	True
2	164.57	Bee10	33.31	33.58	23	False
2	167.60	Bee10	35.78	39.10	24	False
2	170.41	Bee08	27.13	20.82	23	True
2	176.50	Bee04	25.32	15.08	23	True
2	176.87	Bee07	13.08	22.49	24	False
2	178.33	Bee00	28.25	21.13	65	True
2	178.33	Bee00	28.25	21.13	66	True
2	179.04	Bee18	29.01	17.93	35	True
2	182.72	Bee13	21.89	13.47	28	True
2	184.29	Bee13	25.00	13.88	29	True
2	184.91	Bee16	35.72	30.22	45	True
2	188.05	Bee03	27.53	13.24	45	False
2	189.34	Bee19	36.72	23.80	67	True
2	189.76	Bee16	29.00	23.24	46	True
2	190.32	Bee14	27.83	22.38	33	True
2	191.40	Bee09	28.14	17.28	37	True
2	192.00	Bee02	35.65	30.10	38	True
2	192.86	Bee19	31.14	19.51	68	True
2	193.93	Bee01	14.25	30.32	29	True
2	197.48	Bee11	22.34	13.32	21	True
2	198.52	Bee12	14.04	30.43	23	False
2	198.52	Bee11	24.04	14.52	22	True
2	202.98	Bee01	20.94	13.50	29	False
2	203.82	Bee02	16.11	16.80	38	False
2	204.67	Bee05	30.22	18.27	62	True
2	207.70	Bee15	31.37	18.17	36	True
2	210.09	Bee17	27.23	16.51	34	True
2	210.26	Bee03	21.01	13.97	45	True
2	214.63	Bee03	25.89	21.20	46	True
2	220.68	Bee06	25.66	20.04	38	True
2	220.96	Bee13	24.95	14.16	30	True
2	220.96	Bee13	24.95	14.16	31	True
2	220.96	Bee13	24.95	14.16	32	True
2	230.49	Bee07	15.66	17.40	24	True
2	231.50	Bee04	25.12	15.11	24	True
2	231.50	Bee04	25.12	15.11	25	True
2	231.76	Bee08	27.25	21.00	24	True
2	234.15	Bee07	21.76	13.36	24	False
2	238.73	Bee18	29.10	18.09	36	True
2	239.67	Bee00	28.44	21.42	67	True
2	250.94	Bee09	28.32	17.37	38	True
2	250.94	Bee09	28.32	17.37	39	True
2	251.97	Bee14	28.23	22.93	34	True
2	253.73	Bee19	29.60	21.69	69	True
2	256.38	Bee11	13.34	28.17	22	False
2	256.65	Bee10	17.05	34.03	24	True
2	258.19	Bee16	19.80	33.91	47	True
2	260.70	Bee10	24.61	36.96	24	False
2	262.30	Bee11	6.05	37.48	23	False
2	262.30	Bee02	5.20	38.17	39	False
2	263.26	Bee02	5.23	37.96	40	False
2	263.89	Bee05	30.13	18.45	63	True
2	265.04	Bee15	31.28	18.38	37	True
2	265.83	Bee13	25.13	14.19	33	True
2	267.98	Bee01	22.46	36.75	29	True
2	269.60	Bee01	21.04	33.83	30	True
2	277.02	Bee17	12.92	24.67	34	False
2	277.93	Bee02	13.37	21.86	40	True
2	278.86	Bee07	30.08	14.27	24	True
2	280.11	Bee07	28.59	16.28	25	True
2	281.72	Bee12	35.23	31.06	23	True
2	283.34	Bee03	13.33	28.57	46	False
2	284.44	Bee02	23.01	13.09	40	False
2	288.39	Bee06	12.97	23.23	38	False
2	289.34	Bee04	25.95	20.92	26	True
2	290.98	Bee11	24.13	36.83	23	True
2	293.23	Bee08	27.03	21.13	25	True
2	293.71	Bee12	13.58	20.75	23	False
2	298.57	Bee18	28.92	18.17	37	True
2	300.56	Bee11	36.73	22.39	23	False
2	300.98	Bee00	28.26	21.54	68	True
2	310.49	Bee09	28.22	17.56	40	True
2	312.66	Bee17	18.41	44.45	35	False
2	314.84	Bee19	29.44	21.58	70	True
2	315.64	Bee16	12.97	26.64	47	False
2	316.46	Bee14	22.95	26.31	35	True
2	316.46	Bee13	22.31	25.46	34	True
2	319.21	Bee17	23.42	36.82	35	True
2	323.00	Bee15	31.08	18.30	38	True
2	323.13	Bee11	36.30	21.68	23	True
2	323.44	Bee05	29.91	18.31	64	True
2	324.08	Bee16	1.42	14.33	48	False
2	325.32	Bee03	13.73	20.96	46	True
2	326.16	Bee17	31.06	25.21	36	True
2	326.16	Bee11	31.98	25.92	24	True
2	330.07	Bee03	14.11	30.45	46	False
2	334.71	Bee01	37.00	26.37	30	False
2	337.21	Bee07	28.80	16.43	26	True
2	344.80	Bee02	16.00	17.06	40	True
2	351.68	Bee06	36.81	24.12	38	True
2	352.69	Bee02	29.81	24.70	41	True
2	354.06	Bee06	32.06	24.57	39	True
2	354.06	Bee06	32.06	24.57	40	True
2	354.61	Bee08	27.15	21.31	26	True
2	357.05	Bee04	13.31	21.74	26	False
2	358.60	Bee18	29.00	18.33	38	True
2	358.60	Bee18	29.00	18.33	39	True
2	358.89	Bee16	15.71	17.62	48	True
2	361.19	Bee01	48.77	19.57	31	False
2	362.31	Bee00	28.38	21.71	69	True
2	363.54	Bee16	21.41	24.95	49	True
2	363.54	Bee16	21.41	24.95	50	True
2	367.69	Bee10	36.69	26.95	24	True
2	367.81	Bee12	16.37	16.77	23	True
2	369.29	Bee01	36.79	25.25	31	True
2	370.42	Bee09	28.46	17.66	41	True
2	373.30	Bee12	27.25	18.22	24	True
2	376.01	Bee19	29.33	21.74	71	True
2	376.01	Bee19	29.33	21.74	72	True
2	376.33	Bee10	22.52	36.85	24	False
2	378.18	Bee14	22.82	26.10	36	True
2	378.18	Bee13	22.54	25.51	35	True
2	380.00	Bee01	17.44	34.42	31	False
2	381.14	Bee15	30.99	18.50	39	True
2	382.98	Bee05	29.81	18.50	65	True
2	386.75	Bee11	31.84	25.77	25	True
2	386.75	Bee11	31.84	25.77	26	True
2	387.18	Bee17	30.85	25.09	37	True
2	394.34	Bee07	28.68	16.59	27	True
2	394.82	Bee04	25.53	13.06	26	True
2	397.46	Bee03	19.73	35.78	46	True
2	400.56	Bee04	22.79	24.21	27	True
2	401.90	Bee03	22.53	27.35	47	True
2	417.13	Bee06	31.92	19.42	41	True
2	418.07	Bee08	23.53	23.26	27	True
2	418.65	Bee18	28.83	18.41	40	True
2	421.04	Bee02	22.26	36.76	41	False
2	425.07	Bee16	21.55	24.84	51	True
2	425.82	Bee00	24.55	24.19	70	True
2	430.24	Bee09	28.37	17.83	42	True
2	430.24	Bee09	28.37	17.83	43	True
2	430.24	Bee09	28.37	17.83	44	True
2	439.77	Bee15	30.80	18.41	40	True
2	439.93	Bee13	22.60	25.20	36	True
2	439.93	Bee13	22.60	25.20	37	True
2	440.47	Bee14	24.07	25.44	37	True
2	442.76	Bee05	29.65	18.40	66	True
2	443.15	Bee12	24.65	37.03	24	False
2	443.39	Bee19	18.86	14.61	72	False
2	447.47	Bee11	31.70	25.91	27	True
2	448.24	Bee17	30.75	25.27	38	True
2	452.23	Bee07	28.84	16.70	28	True
2	461.42	Bee12	25.39	36.77	24	True
2	462.26	Bee04	23.10	24.27	28	True
2	464.20	Bee10	36.64	23.01	24	True
2	465.14	Bee12	26.32	29.38	25	True
2	465.14	Bee03	25.75	28.60	48	True
2	466.85	Bee10	31.92	20.63	25	True
