Run	Time	Name	X_pos	Y_pos	State	Delay	OnCue
0	226.97	Bee03	9.64	45.17	0	0	False
0	227.78	Bee00	15.32	19.60	0	37.62029	True
0	228.25	Bee04	5.26	32.64	0	0	False
0	231.16	Bee09	17.81	22.85	0	58.38275	True
0	235.33	Bee05	21.79	17.63	0	57.89886	True
0	235.33	Bee05	21.79	17.63	0	57.89886	True
0	237.73	Bee19	17.32	21.93	0	57.68911	True
0	237.73	Bee19	17.32	21.93	0	57.68911	True
0	240.65	Bee12	12.14	31.21	0	0	False
0	240.80	Bee17	12.69	32.14	0	0	False
0	242.25	Bee06	22.02	20.28	0	59.18809	True
0	245.32	Bee01	21.50	16.59	0	56.22261	True
0	245.98	Bee18	23.03	18.71	0	58.84784	True
0	249.22	Bee10	22.93	20.60	0	59.33629	True
0	254.72	Bee15	16.25	24.09	0	56.92245	True
0	263.96	Bee16	16.22	21.86	0	55.78207	True
0	268.53	Bee04	20.84	15.75	0	51.89189	True
0	269.43	Bee13	20.23	31.83	0	57.63183	True
0	271.52	Bee08	17.54	24.16	0	58.38275	True
0	271.79	Bee07	20.85	18.32	0	58.06007	True
0	279.22	Bee14	22.22	19.04	0	58.84784	True
0	285.79	Bee03	48.75	23.15	0	0	False
0	287.63	Bee03	48.69	22.98	0	0	False
0	291.51	Bee09	17.98	22.69	0	58.4928	True
0	291.89	Bee02	14.99	23.97	0	52.70517	True
0	295.26	Bee05	21.89	17.80	0	58.10277	True
0	297.51	Bee19	17.57	21.94	0	57.99331	True
0	297.51	Bee19	17.57	21.94	0	57.99331	True
0	301.44	Bee03	24.23	18.11	0	58.68193	True
0	303.53	Bee06	22.24	20.23	0	59.19399	True
0	303.53	Bee06	22.24	20.23	0	59.19399	True
0	303.53	Bee01	21.42	16.80	0	56.59883	True
0	306.82	Bee18	23.22	18.72	0	58.86758	True
0	313.68	Bee15	16.34	24.26	0	57.08738	True
0	321.81	Bee16	16.48	21.57	0	56.22261	True
0	322.41	Bee04	21.02	15.70	0	51.89189	True
0	328.43	Bee00	3.93	26.79	0	0	False
0	330.28	Bee00	1.76	26.44	0	0	False
0	332.05	Bee07	21.01	18.75	0	58.46252	True
0	332.24	Bee00	1.77	26.07	0	0	False
0	333.04	Bee13	15.44	25.20	0	54.92214	True
0	340.16	Bee14	22.46	19.07	0	58.93286	True
0	340.16	Bee14	22.46	19.07	0	58.93286	True
0	340.32	Bee00	14.22	23.03	0	40.74454	True
0	346.61	Bee02	15.07	24.14	0	53.40659	True
0	354.92	Bee10	22.66	25.74	0	59.63463	True
0	355.38	Bee05	21.73	17.88	0	58.12359	True
0	355.38	Bee05	21.73	17.88	0	58.12359	True
0	358.17	Bee19	17.44	23.45	0	58.2228	True
0	362.19	Bee03	24.20	18.38	0	58.81725	True
0	362.19	Bee01	21.68	16.88	0	56.96495	True
0	366.82	Bee06	23.13	24.62	0	59.66653	True
0	367.76	Bee18	23.20	18.92	0	58.94172	True
0	372.73	Bee15	16.51	24.16	0	57.38037	True
0	376.32	Bee04	21.09	15.96	0	53.78174	True
0	380.31	Bee16	17.11	22.16	0	57.6024	True
0	380.31	Bee08	25.64	21.39	0	59.5058	True
0	381.52	Bee12	22.86	20.16	0	59.26007	True
0	382.97	Bee00	14.26	23.21	0	43.8013	True
0	383.73	Bee17	25.36	18.83	0	58.98444	True
0	389.98	Bee13	15.62	25.09	0	55.57	True
0	389.98	Bee13	15.62	25.09	0	55.57	True
0	392.48	Bee07	21.20	18.68	0	58.47778	True
0	392.48	Bee07	21.20	18.68	0	58.47778	True
0	398.42	Bee09	26.71	18.97	0	58.96767	True
0	401.06	Bee14	22.44	19.29	0	58.98444	True
0	401.98	Bee02	15.27	24.04	0	54.34176	True
0	401.98	Bee02	15.27	24.04	0	54.34176	True
0	415.43	Bee05	21.82	18.03	0	58.2228	True
0	416.53	Bee10	22.75	25.58	0	59.64345	True
0	420.97	Bee19	22.74	23.57	0	59.61009	True
0	421.26	Bee01	21.58	17.16	0	57.34619	True
0	423.09	Bee03	24.40	18.39	0	58.82758	True
0	428.71	Bee18	23.39	18.93	0	58.95913	True
0	428.86	Bee00	14.72	23.08	0	49.33144	True
0	432.13	Bee15	16.62	24.35	0	57.54189	True
0	442.00	Bee16	20.00	18.95	0	58.14408	True
0	442.72	Bee08	23.72	20.81	0	59.41248	True
0	442.72	Bee08	23.72	20.81	0	59.41248	True
0	444.62	Bee17	25.51	18.94	0	59.0168	True
0	446.16	Bee12	17.76	25.06	0	58.59208	True
0	452.92	Bee07	21.26	18.85	0	58.60546	True
0	458.52	Bee02	15.41	24.41	0	54.8316	True
0	458.77	Bee11	21.80	26.12	0	59.54809	True
0	459.36	Bee09	26.59	19.10	0	59.00885	True
0	462.13	Bee14	22.66	19.29	0	59.0168	True
0	462.13	Bee14	22.66	19.29	0	59.0168	True
0	467.08	Bee06	27.66	19.55	0	59.00082	True
0	475.66	Bee05	21.65	18.12	0	58.2228	True
0	480.33	Bee00	14.79	23.47	0	50.9434	True
0	480.57	Bee01	21.79	17.23	0	57.44681	True
0	483.39	Bee19	22.60	25.14	0	59.63463	True
0	483.91	Bee03	24.38	18.56	0	58.91479	True
0	483.91	Bee03	24.38	18.56	0	58.91479	True
0	489.68	Bee18	23.37	19.12	0	59.02464	True
0	489.68	Bee18	23.37	19.12	0	59.02464	True
0	491.60	Bee15	16.79	24.24	0	57.77126	True
1	13.24	Bee12	20.06	47.38	0	0	False
1	13.38	Bee04	4.56	14.82	0	0	False
1	14.92	Bee12	19.97	47.54	0	0	False
1	15.53	Bee04	4.42	14.98	0	0	False
1	15.81	Bee12	19.98	47.76	0	0	False
1	16.09	Bee02	10.01	24.30	0	0	False
1	16.38	Bee04	4.20	15.08	0	0	False
1	16.38	Bee04	4.20	15.08	0	0	False
1	16.67	Bee12	19.88	47.95	0	0	False
1	17.67	Bee04	4.02	14.98	0	0	False
1	17.67	Bee04	4.02	14.98	0	0	False
1	18.57	Bee04	3.82	15.00	0	0	False
1	18.57	Bee04	3.82	15.00	0	0	False
1	22.17	Bee10	4.16	13.57	0	0	False
1	22.67	Bee10	3.99	13.63	0	0	False
1	23.61	Bee10	3.88	13.78	0	0	False
1	25.18	Bee10	4.00	14.03	0	0	False
1	25.18	Bee10	4.00	14.03	0	0	False
1	26.30	Bee10	3.95	14.24	0	0	False
1	26.30	Bee10	3.95	14.24	0	0	False
1	26.30	Bee10	3.95	14.24	0	0	False
1	27.10	Bee06	44.56	4.95	0	0	False
1	29.00	Bee06	44.36	5.01	0	0	False
1	29.19	Bee09	25.75	37.74	0	0	False
1	29.71	Bee09	25.77	37.56	0	0	False
1	29.71	Bee06	44.17	4.99	0	0	False
1	30.64	Bee09	25.90	37.41	0	0	False
1	30.64	Bee06	44.02	4.87	0	0	False
1	32.93	Bee07	34.70	14.10	0	0	False
1	33.64	Bee07	34.51	14.07	0	0	False
1	34.18	Bee05	33.73	13.62	0	0	False
1	34.76	Bee07	34.31	14.20	0	0	False
1	35.70	Bee05	33.74	13.81	0	0	False
1	41.85	Bee17	47.97	40.79	0	0	False
1	41.85	Bee16	47.79	39.74	0	0	False
1	42.54	Bee17	47.84	40.63	0	0	False
1	42.92	Bee04	3.15	15.73	0	0	False
1	43.83	Bee16	47.68	39.93	0	0	False
1	44.00	Bee19	11.81	27.65	0	0	False
1	44.00	Bee19	11.81	27.65	0	0	False
1	44.46	Bee16	47.53	40.38	0	0	False
1	44.46	Bee16	47.53	40.38	0	0	False
1	44.46	Bee16	47.53	40.38	0	0	False
1	46.51	Bee14	38.10	22.91	0	0	False
1	46.75	Bee09	4.17	19.45	0	0	False
1	46.75	Bee08	11.63	21.62	0	0	False
1	46.75	Bee08	11.63	21.62	0	0	False
1	46.75	Bee04	4.69	19.02	0	0	False
1	46.75	Bee01	11.00	21.42	0	0	False
1	47.60	Bee08	11.64	21.23	0	0	False
1	48.41	Bee05	12.88	21.48	0	0	False
1	48.66	Bee13	41.86	46.00	0	0	False
1	53.83	Bee15	48.51	14.59	0	0	False
1	53.83	Bee14	47.78	14.45	0	0	False
1	54.42	Bee15	48.37	14.79	0	0	False
1	54.42	Bee14	47.92	14.25	0	0	False
1	54.76	Bee04	15.04	28.92	0	45.87903	True
1	56.00	Bee15	48.10	14.75	0	0	False
1	56.00	Bee15	48.10	14.75	0	0	False
1	58.28	Bee19	38.47	28.83	0	0	False
1	58.28	Bee13	39.20	29.64	0	0	False
1	59.26	Bee13	39.30	29.43	0	0	False
1	60.07	Bee18	43.27	9.71	0	0	False
1	60.41	Bee19	38.46	29.11	0	0	False
1	60.41	Bee13	39.22	29.17	0	0	False
1	61.39	Bee00	42.60	8.77	0	0	False
1	62.04	Bee13	38.96	29.13	0	0	False
1	62.04	Bee13	38.96	29.13	0	0	False
1	62.04	Bee13	38.96	29.13	0	0	False
1	62.39	Bee18	43.17	9.46	0	0	False
1	62.39	Bee18	43.17	9.46	0	0	False
1	63.88	Bee18	42.87	9.41	0	0	False
1	69.96	Bee02	1.19	48.58	0	0	False
1	70.54	Bee02	1.38	48.72	0	0	False
1	72.06	Bee02	1.34	49.00	0	0	False
1	72.06	Bee02	1.34	49.00	0	0	False
1	79.50	Bee02	1.35	49.31	0	0	False
1	80.03	Bee02	1.49	49.12	0	0	False
1	80.42	Bee07	1.79	49.57	0	0	False
1	80.42	Bee07	1.79	49.57	0	0	False
1	92.75	Bee03	16.38	48.62	0	0	False
1	93.77	Bee12	46.80	23.41	0	0	False
1	93.77	Bee09	47.39	23.95	0	0	False
1	94.21	Bee03	16.45	48.84	0	0	False
1	94.37	Bee09	47.22	23.67	0	0	False
1	94.37	Bee09	47.22	23.67	0	0	False
1	94.37	Bee09	47.22	23.67	0	0	False
1	95.77	Bee11	23.54	8.07	0	0	False
1	96.55	Bee03	16.18	49.12	0	0	False
1	96.55	Bee03	16.18	49.12	0	0	False
1	99.01	Bee10	22.99	39.85	0	0	False
1	101.81	Bee17	34.94	14.86	0	0	False
1	101.81	Bee00	35.90	14.83	0	0	False
1	103.16	Bee17	34.96	15.10	0	0	False
1	103.16	Bee00	35.70	14.97	0	0	False
1	104.31	Bee00	35.66	15.18	0	0	False
1	107.30	Bee03	13.95	31.87	0	0	False
1	107.71	Bee02	48.86	23.05	0	0	False
1	108.55	Bee00	30.37	15.81	0	44.24783	True
1	108.70	Bee13	29.15	15.68	0	50.51983	True
1	109.30	Bee02	49.19	22.80	0	0	False
1	111.36	Bee02	48.99	22.69	0	0	False
1	112.05	Bee02	48.87	22.54	0	0	False
1	113.01	Bee02	48.84	22.29	0	0	False
1	113.59	Bee09	49.40	21.75	0	0	False
1	113.99	Bee02	48.68	22.12	0	0	False
1	114.54	Bee09	49.16	21.73	0	0	False
1	114.54	Bee09	49.16	21.73	0	0	False
1	114.74	Bee02	48.54	21.76	0	0	False
1	115.71	Bee09	48.95	21.88	0	0	False
1	115.71	Bee09	48.95	21.88	0	0	False
1	115.71	Bee09	48.95	21.88	0	0	False
1	119.80	Bee17	24.93	45.55	0	0	False
1	119.80	Bee14	24.92	46.29	0	0	False
1	120.45	Bee11	48.16	14.26	0	0	False
1	120.45	Bee06	23.77	45.75	0	0	False
1	120.45	Bee06	23.77	45.75	0	0	False
1	121.21	Bee06	24.06	45.64	0	0	False
1	121.21	Bee06	24.06	45.64	0	0	False
1	121.21	Bee06	24.06	45.64	0	0	False
1	121.64	Bee17	24.60	45.56	0	0	False
1	121.64	Bee17	24.60	45.56	0	0	False
1	121.64	Bee17	24.60	45.56	0	0	False
1	122.63	Bee11	47.16	15.99	0	0	False
1	123.00	Bee17	24.00	45.14	0	0	False
1	124.00	Bee05	48.47	21.80	0	0	False
1	125.52	Bee05	48.75	21.84	0	0	False
1	127.15	Bee05	48.82	22.12	0	0	False
1	127.15	Bee05	48.82	22.12	0	0	False
1	128.06	Bee05	48.95	22.25	0	0	False
1	128.06	Bee05	48.95	22.25	0	0	False
1	142.52	Bee19	44.65	14.99	0	0	False
1	142.52	Bee09	44.65	16.14	0	0	False
1	143.54	Bee09	44.40	16.07	0	0	False
1	144.01	Bee19	44.39	15.02	0	0	False
1	146.16	Bee19	42.51	13.71	0	0	False
1	146.16	Bee01	42.33	12.64	0	0	False
1	147.59	Bee01	42.29	12.82	0	0	False
1	147.85	Bee19	42.55	13.48	0	0	False
1	147.85	Bee19	42.55	13.48	0	0	False
1	148.06	Bee03	48.43	45.00	0	0	False
1	148.57	Bee03	48.62	45.05	0	0	False
1	149.04	Bee19	42.73	13.35	0	0	False
1	149.32	Bee03	48.88	44.99	0	0	False
1	149.32	Bee03	48.88	44.99	0	0	False
1	149.73	Bee07	0.41	21.06	0	0	False
1	150.36	Bee09	31.70	15.70	0	17.14286	True
1	150.69	Bee03	49.00	44.75	0	0	False
1	150.69	Bee03	49.00	44.75	0	0	False
1	159.40	Bee18	12.75	36.09	0	0	False
1	159.40	Bee05	13.80	35.59	0	0	False
1	159.72	Bee15	15.80	42.79	0	0	False
1	159.85	Bee10	15.69	41.62	0	0	False
1	161.57	Bee10	15.66	41.81	0	0	False
1	161.72	Bee17	14.95	29.15	0	42.85714	True
1	161.72	Bee11	15.79	29.36	0	51.71385	True
1	161.72	Bee11	15.79	29.36	0	51.71385	True
1	165.45	Bee06	32.01	16.86	0	43.33796	True
1	169.53	Bee09	31.71	15.95	0	25.29786	True
1	169.53	Bee09	31.71	15.95	0	25.29786	True
1	170.44	Bee05	11.22	14.88	0	0	False
1	170.86	Bee03	15.59	30.63	0	41.84019	True
1	174.73	Bee05	5.93	12.43	0	0	False
1	174.73	Bee01	5.73	11.58	0	0	False
1	176.28	Bee01	5.47	11.63	0	0	False
1	186.69	Bee19	1.66	20.76	0	0	False
1	187.64	Bee07	0.40	20.94	0	0	False
1	188.07	Bee19	1.38	20.63	0	0	False
1	189.84	Bee19	1.21	20.82	0	0	False
1	191.46	Bee16	14.79	31.58	0	0	False
1	191.84	Bee19	1.05	20.69	0	0	False
1	191.84	Bee19	1.05	20.69	0	0	False
1	192.46	Bee14	42.46	39.00	0	0	False
1	192.46	Bee00	43.09	38.31	0	0	False
1	193.16	Bee14	42.41	38.77	0	0	False
1	193.54	Bee16	14.74	31.37	0	0	False
1	193.54	Bee16	14.74	31.37	0	0	False
1	193.96	Bee19	0.92	20.88	0	0	False
1	193.96	Bee19	0.92	20.88	0	0	False
1	194.39	Bee13	14.10	1.87	0	0	False
1	194.39	Bee00	43.04	38.10	0	0	False
1	195.69	Bee19	1.04	21.03	0	0	False
1	195.69	Bee16	14.94	31.34	0	3.609023	True
1	197.62	Bee10	28.93	16.16	0	54.23576	True
1	197.62	Bee09	29.87	15.98	0	50.06787	True
1	197.62	Bee09	29.87	15.98	0	50.06787	True
1	201.32	Bee16	14.89	31.13	0	7.552447	True
1	201.32	Bee16	14.89	31.13	0	7.552447	True
1	204.28	Bee19	13.89	30.93	0	0	False
1	206.24	Bee00	33.15	17.41	0	32.17068	True
1	206.39	Bee19	14.07	30.69	0	0	False
1	206.67	Bee17	15.06	29.33	0	44.67824	True
1	206.67	Bee17	15.06	29.33	0	44.67824	True
1	207.25	Bee15	16.82	10.09	0	0	False
1	207.25	Bee01	16.59	9.42	0	0	False
1	207.25	Bee01	16.59	9.42	0	0	False
1	208.30	Bee01	16.76	9.54	0	0	False
1	208.30	Bee01	16.76	9.54	0	0	False
1	208.58	Bee19	14.25	30.85	0	0	False
1	208.58	Bee19	14.25	30.85	0	0	False
1	210.70	Bee19	14.38	30.69	0	0.2390438	True
1	210.70	Bee19	14.38	30.69	0	0.2390438	True
1	211.10	Bee16	15.23	31.10	0	20.75867	True
1	211.10	Bee16	15.23	31.10	0	20.75867	True
1	213.03	Bee19	14.52	30.81	0	0.9448819	True
1	213.03	Bee19	14.52	30.81	0	0.9448819	True
1	214.70	Bee03	15.68	30.44	0	45.49323	True
1	214.70	Bee03	15.68	30.44	0	45.49323	True
1	215.44	Bee11	15.72	29.17	0	51.71385	True
1	216.01	Bee19	14.64	30.64	0	7.552447	True
1	216.01	Bee19	14.64	30.64	0	7.552447	True
1	216.55	Bee08	10.66	6.08	0	0	False
1	216.71	Bee14	9.98	6.86	0	0	False
1	218.39	Bee14	10.06	6.68	0	0	False
1	225.65	Bee19	14.79	30.77	0	11.02041	True
1	225.65	Bee19	14.79	30.77	0	11.02041	True
1	225.65	Bee19	14.79	30.77	0	11.02041	True
1	225.65	Bee19	14.79	30.77	0	11.02041	True
1	226.77	Bee14	21.31	12.77	0	0	False
1	226.77	Bee07	21.40	13.94	0	11.02041	True
1	227.42	Bee14	21.69	12.89	0	0	False
1	229.71	Bee14	21.56	13.18	0	0	False
1	229.71	Bee14	21.56	13.18	0	0	False
1	230.01	Bee02	43.95	45.41	0	0	False
1	230.01	Bee02	43.95	45.41	0	0	False
1	232.03	Bee14	21.82	13.27	0	0	False
1	233.91	Bee16	15.20	30.88	0	25.29786	True
1	233.91	Bee16	15.20	30.88	0	25.29786	True
1	233.91	Bee16	15.20	30.88	0	25.29786	True
1	233.91	Bee16	15.20	30.88	0	25.29786	True
1	233.91	Bee16	15.20	30.88	0	25.29786	True
1	234.38	Bee14	21.65	13.58	0	1.463415	True
1	234.38	Bee14	21.65	13.58	0	1.463415	True
1	234.38	Bee14	21.65	13.58	0	1.463415	True
1	237.75	Bee14	21.80	13.66	0	7.552447	True
1	238.65	Bee19	14.90	30.62	0	19.56873	True
1	238.65	Bee19	14.90	30.62	0	19.56873	True
1	242.47	Bee18	6.38	43.89	0	0	False
1	242.47	Bee15	6.57	42.83	0	0	False
1	249.69	Bee09	29.87	16.25	0	52.232	True
1	253.27	Bee17	15.26	29.20	0	47.92514	True
1	253.27	Bee17	15.26	29.20	0	47.92514	True
1	253.27	Bee17	15.26	29.20	0	47.92514	True
1	254.05	Bee01	15.64	27.92	0	53.89996	True
1	257.57	Bee02	37.22	20.17	0	0	False
1	260.18	Bee19	15.09	30.78	0	24.20048	True
1	260.18	Bee19	15.09	30.78	0	24.20048	True
1	261.17	Bee16	15.45	30.84	0	33.8676	True
1	261.17	Bee16	15.45	30.84	0	33.8676	True
1	261.17	Bee16	15.45	30.84	0	33.8676	True
1	261.40	Bee12	5.92	36.47	0	0	False
1	262.32	Bee03	15.87	30.54	0	47.29083	True
1	269.16	Bee11	15.99	29.09	0	53.66019	True
1	272.29	Bee02	15.41	35.35	0	0	False
1	272.29	Bee00	15.32	36.47	0	0	False
1	273.31	Bee02	15.34	35.55	0	0	False
1	274.69	Bee06	45.67	20.94	0	0	False
1	274.69	Bee05	46.50	21.69	0	0	False
1	275.96	Bee05	46.32	21.72	0	0	False
1	275.96	Bee05	46.32	21.72	0	0	False
1	276.29	Bee06	45.90	21.09	0	0	False
1	276.29	Bee06	45.90	21.09	0	0	False
1	277.18	Bee05	46.12	21.57	0	0	False
1	277.18	Bee05	46.12	21.57	0	0	False
1	277.78	Bee06	46.06	21.00	0	0	False
1	279.29	Bee12	6.26	1.44	0	0	False
1	279.58	Bee13	6.30	0.44	0	0	False
1	282.95	Bee00	31.11	48.60	0	0	False
1	283.69	Bee00	31.31	48.89	0	0	False
1	286.46	Bee19	15.29	30.53	0	36.19992	True
1	286.46	Bee19	15.29	30.53	0	36.19992	True
1	286.46	Bee19	15.29	30.53	0	36.19992	True
1	286.46	Bee07	31.37	49.59	0	0	False
1	286.46	Bee07	31.37	49.59	0	0	False
1	289.94	Bee10	28.93	15.42	0	49.06905	True
1	297.08	Bee16	15.40	30.62	0	37.62029	True
1	297.08	Bee16	15.40	30.62	0	37.62029	True
1	297.98	Bee05	11.57	39.10	0	0	False
1	303.16	Bee00	1.48	36.03	0	0	False
1	303.31	Bee17	15.40	29.46	0	47.61354	True
1	303.31	Bee17	15.40	29.46	0	47.61354	True
1	303.31	Bee17	15.40	29.46	0	47.61354	True
1	303.92	Bee09	29.70	16.24	0	52.232	True
1	304.33	Bee00	1.27	36.11	0	0	False
1	309.25	Bee13	3.06	41.85	0	0	False
1	309.99	Bee01	15.88	27.96	0	55.0104	True
1	311.52	Bee03	15.96	30.37	0	48.79761	True
1	311.52	Bee03	15.96	30.37	0	48.79761	True
1	313.23	Bee05	0.49	48.33	0	0	False
1	313.23	Bee05	0.49	48.33	0	0	False
1	314.36	Bee05	0.41	48.50	0	0	False
1	318.85	Bee08	0.87	49.59	0	0	False
1	319.92	Bee08	1.04	49.42	0	0	False
1	320.71	Bee08	1.22	49.36	0	0	False
1	322.99	Bee00	1.79	49.59	0	0	False
1	323.87	Bee00	1.59	49.46	0	0	False
1	323.87	Bee00	1.59	49.46	0	0	False
1	324.63	Bee19	15.49	30.69	0	38.29233	True
1	324.63	Bee19	15.49	30.69	0	38.29233	True
1	324.99	Bee11	15.87	28.84	0	53.78174	True
1	324.99	Bee11	15.87	28.84	0	53.78174	True
1	327.55	Bee00	1.31	49.44	0	0	False
1	328.81	Bee00	1.13	49.47	0	0	False
1	328.81	Bee00	1.13	49.47	0	0	False
1	329.79	Bee07	36.09	11.63	0	0	False
1	330.85	Bee05	14.80	31.81	0	0	False
1	331.27	Bee00	0.74	49.36	0	0	False
1	331.27	Bee00	0.74	49.36	0	0	False
1	331.59	Bee05	14.88	31.56	0	0.05994006	True
1	333.75	Bee05	15.09	31.64	0	3.609023	True
1	336.66	Bee16	15.60	30.58	0	41.84019	True
1	336.66	Bee16	15.60	30.58	0	41.84019	True
1	336.66	Bee16	15.60	30.58	0	41.84019	True
1	336.66	Bee16	15.60	30.58	0	41.84019	True
